Apparent.Timestep;Time;Sum [kWh]
8460;2010/7/6 21:00;0.2740020738182887
8520;2010/7/6 22:00;0.2765452069272741
8580;2010/7/6 23:00;0.12229448983222099
8640;2010/7/7 0:00;0.07573054148555856
8700;2010/7/7 1:00;0.07630205591714093
8760;2010/7/7 2:00;0.07604799805642974
8820;2010/7/7 3:00;0.0833085807131771
8880;2010/7/7 4:00;0.16930177046881278
8940;2010/7/7 5:00;0.08440920668759115
9000;2010/7/7 6:00;0.07717681597130797
9060;2010/7/7 7:00;0.08074910336546463
9120;2010/7/7 8:00;0.5962510153990188
9180;2010/7/7 9:00;0.16220674878163502
9240;2010/7/7 10:00;0.07812081770225876
9300;2010/7/7 11:00;0.0766557928026247
9360;2010/7/7 12:00;0.06403217204371162
9420;2010/7/7 13:00;0.07960483351727293
9480;2010/7/7 14:00;0.16222962080488698
9540;2010/7/7 15:00;0.09508855162237125
9600;2010/7/7 16:00;0.0745373338573598
9660;2010/7/7 17:00;0.08588456604378045
9720;2010/7/7 18:00;0.0940203731079303
9780;2010/7/7 19:00;0.320675821782681
9840;2010/7/7 20:00;0.2616367830469922
9900;2010/7/7 21:00;0.18901332870315338
9960;2010/7/7 22:00;0.17487622617781426
10020;2010/7/7 23:00;0.10950327411122994
