Reactive.Timestep;Time;Sum [kWh]
4080;2010/7/3 20:00;0.10507867605010265
4140;2010/7/3 21:00;0.0604834363673958
4200;2010/7/3 22:00;0.07757083646381752
4260;2010/7/3 23:00;0.09247143581078021
4320;2010/7/4 0:00;0.14106445009159696
4380;2010/7/4 1:00;0.07656540925894115
4440;2010/7/4 2:00;0.04092169723643176
4500;2010/7/4 3:00;0.03879358126857873
4560;2010/7/4 4:00;0.039329914488461244
4620;2010/7/4 5:00;0.045958412749738796
4680;2010/7/4 6:00;0.13235947206035403
4740;2010/7/4 7:00;0.019379231236299924
4800;2010/7/4 8:00;0.9559258677931051
4860;2010/7/4 9:00;0.402942537572497
4920;2010/7/4 10:00;0.07040265523655993
4980;2010/7/4 11:00;0.8780973847447768
5040;2010/7/4 12:00;1.1771051979215388
5100;2010/7/4 13:00;0.46249467180930487
5160;2010/7/4 14:00;0.018582142413592597
5220;2010/7/4 15:00;0.04773135002441698
5280;2010/7/4 16:00;0.3104885494049719
5340;2010/7/4 17:00;0.04748179034313876
5400;2010/7/4 18:00;0.019037291802728357
5460;2010/7/4 19:00;0.05221426830311363
5520;2010/7/4 20:00;0.1552329805461202
5580;2010/7/4 21:00;0.09462898424495572
5640;2010/7/4 22:00;0.12209579535033964
5700;2010/7/4 23:00;0.0822819453518047
5760;2010/7/5 0:00;0.04731466297565067
5820;2010/7/5 1:00;0.07882656486122173
5880;2010/7/5 2:00;0.03924590747029829
5940;2010/7/5 3:00;0.12161816961436522
6000;2010/7/5 4:00;0.038899108069298305
6060;2010/7/5 5:00;0.11024989818160671
6120;2010/7/5 6:00;0.08503110750004193
6180;2010/7/5 7:00;0.019283169695254412
6240;2010/7/5 8:00;0.01838125429810613
6300;2010/7/5 9:00;0.021932377316828428
6360;2010/7/5 10:00;0.0444072212707386
6420;2010/7/5 11:00;0.03620483725900253
6480;2010/7/5 12:00;0.01910873799980851
6540;2010/7/5 13:00;0.019059027567430636
6600;2010/7/5 14:00;0.08026381297618981
6660;2010/7/5 15:00;0.3160312084917526
6720;2010/7/5 16:00;0.02145073112474355
6780;2010/7/5 17:00;0.2050999992676078
6840;2010/7/5 18:00;0.289368784636052
6900;2010/7/5 19:00;0.3454066537881278
6960;2010/7/5 20:00;0.24848349108558568
7020;2010/7/5 21:00;0.6190691022213212
7080;2010/7/5 22:00;0.11933814461662962
7140;2010/7/5 23:00;0.08242279013188354
7200;2010/7/6 0:00;0.12044063666397536
7260;2010/7/6 1:00;0.14847126568752408
7320;2010/7/6 2:00;0.18008108568029235
7380;2010/7/6 3:00;0.03847719505765241
7440;2010/7/6 4:00;0.038556909478554884
7500;2010/7/6 5:00;0.055379988643008186
7560;2010/7/6 6:00;0.1272954457214971
7620;2010/7/6 7:00;0.02442994408743097
7680;2010/7/6 8:00;0.019137014308078817
7740;2010/7/6 9:00;0.019658389433544702
7800;2010/7/6 10:00;0.01920718300362983
7860;2010/7/6 11:00;0.05881970635861811
7920;2010/7/6 12:00;0.0298580792804339
7980;2010/7/6 13:00;0.019213056176063205
8040;2010/7/6 14:00;0.01940117406780429
8100;2010/7/6 15:00;0.048343337326451435
8160;2010/7/6 16:00;0.07182752213567682
8220;2010/7/6 17:00;0.019758128483278965
8280;2010/7/6 18:00;0.15005559805061777
8340;2010/7/6 19:00;0.38898562796397523
8400;2010/7/6 20:00;0.38187516461927323
8460;2010/7/6 21:00;0.13291132516856996
8520;2010/7/6 22:00;1.0925747622666997
8580;2010/7/6 23:00;1.476774432598959
8640;2010/7/7 0:00;0.4886524675292431
8700;2010/7/7 1:00;0.16790217365230914
8760;2010/7/7 2:00;0.18098000264500325
8820;2010/7/7 3:00;0.03856706122025701
8880;2010/7/7 4:00;0.038826710462244236
8940;2010/7/7 5:00;0.1484584079177185
9000;2010/7/7 6:00;0.20168804596815756
9060;2010/7/7 7:00;0.05683416450643351
9120;2010/7/7 8:00;0.025072361301056306
9180;2010/7/7 9:00;0.019956414712963323
9240;2010/7/7 10:00;0.018890312692725758
9300;2010/7/7 11:00;0.023820904499455925
9360;2010/7/7 12:00;0.062300503128728126
9420;2010/7/7 13:00;0.02328474074030546
9480;2010/7/7 14:00;0.019342426967015554
9540;2010/7/7 15:00;0.03990885665655558
9600;2010/7/7 16:00;0.08291256009456814
9660;2010/7/7 17:00;0.08009562871988261
9720;2010/7/7 18:00;0.05877687448750087
9780;2010/7/7 19:00;0.2605991808239916
9840;2010/7/7 20:00;0.21637781926389696
9900;2010/7/7 21:00;0.37805184649829543
9960;2010/7/7 22:00;0.14645725481239547
10020;2010/7/7 23:00;0.15684973098541988
