Reactive.Timestep;Time;Sum [kWh]
6420;2010/7/5 11:00;-0.011056074958471645
6480;2010/7/5 12:00;0.017673030899893957
6540;2010/7/5 13:00;0.0021881905363984673
6600;2010/7/5 14:00;0.010247364741597003
6660;2010/7/5 15:00;0.10704355005208888
6720;2010/7/5 16:00;0.03655843326969987
6780;2010/7/5 17:00;0.008155877549675885
6840;2010/7/5 18:00;0.007087992758866883
6900;2010/7/5 19:00;0.0589068920159835
6960;2010/7/5 20:00;-0.016834366746654745
7020;2010/7/5 21:00;0.001131690464488497
7080;2010/7/5 22:00;0.017812370510660834
7140;2010/7/5 23:00;0.012688878505785338
7200;2010/7/6 0:00;0.006997358329020584
7260;2010/7/6 1:00;0.006986308740439793
7320;2010/7/6 2:00;0.020822854459982935
7380;2010/7/6 3:00;0.0031064583132161135
7440;2010/7/6 4:00;0.009390099413037025
7500;2010/7/6 5:00;0.006819759740760077
7560;2010/7/6 6:00;0.040621097177988764
7620;2010/7/6 7:00;0.036636652558412273
7680;2010/7/6 8:00;-0.00984617514152186
7740;2010/7/6 9:00;-0.0002935462512843713
7800;2010/7/6 10:00;-0.038535717463567314
7860;2010/7/6 11:00;0.0193282365030245
7920;2010/7/6 12:00;0.007912825923752653
7980;2010/7/6 13:00;-0.017099202517845562
8040;2010/7/6 14:00;0.0034164302730406576
8100;2010/7/6 15:00;0.007229483672044219
8160;2010/7/6 16:00;0.015588207274448611
8220;2010/7/6 17:00;-0.014055896880157728
8280;2010/7/6 18:00;-0.04272432009909746
8340;2010/7/6 19:00;0.1989039465543164
8400;2010/7/6 20:00;-0.026506368509664834
8460;2010/7/6 21:00;0.01450465837811144
8520;2010/7/6 22:00;0.017638883762307704
8580;2010/7/6 23:00;0.008467669865886233
8640;2010/7/7 0:00;0.005959404416025202
8700;2010/7/7 1:00;0.003230174816613177
8760;2010/7/7 2:00;0.02973548880238342
8820;2010/7/7 3:00;0.008042747864030433
8880;2010/7/7 4:00;0.006980605175054238
8940;2010/7/7 5:00;0.008292164851139525
9000;2010/7/7 6:00;0.020126007232829687
9060;2010/7/7 7:00;0.014990421198632378
9120;2010/7/7 8:00;0.05053670117576908
9180;2010/7/7 9:00;-0.02293826571006111
9240;2010/7/7 10:00;0.002615667969725991
9300;2010/7/7 11:00;0.012216095325411373
9360;2010/7/7 12:00;0.2886362746886153
9420;2010/7/7 13:00;0.015601878994765875
9480;2010/7/7 14:00;0.0033832615065728243
9540;2010/7/7 15:00;0.04982741510218398
9600;2010/7/7 16:00;0.09410828745674041
9660;2010/7/7 17:00;-0.023431670115078154
9720;2010/7/7 18:00;-0.01866474753978941
9780;2010/7/7 19:00;0.13281554288319003
9840;2010/7/7 20:00;-0.008634065088447988
9900;2010/7/7 21:00;0.013896931996396258
9960;2010/7/7 22:00;0.021231150524186036
10020;2010/7/7 23:00;0.03726858635154988
