Reactive.Timestep;Time;Sum [kWh]
5580;2010/7/4 21:00;0.12765071102006498
5640;2010/7/4 22:00;0.03429888990109728
5700;2010/7/4 23:00;0.010890850012933792
5760;2010/7/5 0:00;0.029670726931087812
5820;2010/7/5 1:00;0.03101449239487609
5880;2010/7/5 2:00;0.010904676970899262
5940;2010/7/5 3:00;0.02974908484527609
6000;2010/7/5 4:00;0.030798301283538436
6060;2010/7/5 5:00;0.02925610140022804
6120;2010/7/5 6:00;0.044337618775674104
6180;2010/7/5 7:00;0.3804729194854307
6240;2010/7/5 8:00;0.05463676121325019
6300;2010/7/5 9:00;0.029269113024308558
6360;2010/7/5 10:00;0.030011698850183677
6420;2010/7/5 11:00;0.030285491351746515
6480;2010/7/5 12:00;0.06656455506429866
6540;2010/7/5 13:00;0.06294482301988429
6600;2010/7/5 14:00;0.022300924200027234
6660;2010/7/5 15:00;0.042571442698036956
6720;2010/7/5 16:00;0.06961145162706336
6780;2010/7/5 17:00;0.08830526608895137
6840;2010/7/5 18:00;0.26645738247602596
6900;2010/7/5 19:00;0.12768051336062303
6960;2010/7/5 20:00;0.3905629134466521
7020;2010/7/5 21:00;0.2513055352402072
7080;2010/7/5 22:00;0.08676947699368924
7140;2010/7/5 23:00;0.030886618328960457
7200;2010/7/6 0:00;0.026886380617501992
7260;2010/7/6 1:00;0.015319040800047413
7320;2010/7/6 2:00;0.03036127522281302
7380;2010/7/6 3:00;0.0302421167709312
7440;2010/7/6 4:00;0.03076101788477728
7500;2010/7/6 5:00;0.05671473261161047
7560;2010/7/6 6:00;0.08446602796015551
7620;2010/7/6 7:00;0.3490621052765858
7680;2010/7/6 8:00;0.06058843753553137
7740;2010/7/6 9:00;0.07095758716940587
7800;2010/7/6 10:00;0.060032580274364165
7860;2010/7/6 11:00;0.022978799848247286
7920;2010/7/6 12:00;0.11751193547807144
7980;2010/7/6 13:00;0.06126089338441949
8040;2010/7/6 14:00;0.11827825986474505
8100;2010/7/6 15:00;0.020629989924199742
8160;2010/7/6 16:00;0.192713853946413
8220;2010/7/6 17:00;0.035488421272023216
8280;2010/7/6 18:00;0.09612266345249898
8340;2010/7/6 19:00;0.37374764743064726
8400;2010/7/6 20:00;0.23743010276172488
8460;2010/7/6 21:00;0.4191165731570547
8520;2010/7/6 22:00;0.3823816927234628
8580;2010/7/6 23:00;0.034221101345956274
8640;2010/7/7 0:00;0.03266961665806507
8700;2010/7/7 1:00;0.01545670059090836
8760;2010/7/7 2:00;0.028104983595482306
8820;2010/7/7 3:00;0.03313844439230049
8880;2010/7/7 4:00;0.02633861618541508
8940;2010/7/7 5:00;0.06859985846590305
9000;2010/7/7 6:00;0.06992751466344638
9060;2010/7/7 7:00;0.33169238477511837
9120;2010/7/7 8:00;0.01750933259501223
9180;2010/7/7 9:00;0.03267436027338679
9240;2010/7/7 10:00;0.03295616498887813
9300;2010/7/7 11:00;0.021533921826805996
9360;2010/7/7 12:00;0.043261410415084266
9420;2010/7/7 13:00;0.07194818224516122
9480;2010/7/7 14:00;0.10987103890909733
9540;2010/7/7 15:00;0.069818331017799
9600;2010/7/7 16:00;0.03337905526364218
9660;2010/7/7 17:00;0.15364137482551682
9720;2010/7/7 18:00;0.05896036470506591
9780;2010/7/7 19:00;0.22078323290378346
9840;2010/7/7 20:00;0.4744139456293087
9900;2010/7/7 21:00;0.24952188576595172
9960;2010/7/7 22:00;0.13282044957277994
10020;2010/7/7 23:00;0.014251720693016392
