Apparent.Timestep;Time;Sum [kWh]
5520;2010/7/4 20:00;1.163750537105502
5580;2010/7/4 21:00;0.3904850275909624
5640;2010/7/4 22:00;0.08730519027120431
5700;2010/7/4 23:00;0.05449710991114008
5760;2010/7/5 0:00;0.0752434526721713
5820;2010/7/5 1:00;0.0765185338295593
5880;2010/7/5 2:00;0.05560669476197963
5940;2010/7/5 3:00;0.07494065469682515
6000;2010/7/5 4:00;0.07669149369023046
6060;2010/7/5 5:00;0.07503262273226315
6120;2010/7/5 6:00;0.17632660126954922
6180;2010/7/5 7:00;1.3906512644739872
6240;2010/7/5 8:00;0.21622705527633054
6300;2010/7/5 9:00;0.07498148090392455
6360;2010/7/5 10:00;0.0759007400483423
6420;2010/7/5 11:00;0.07569406950885625
6480;2010/7/5 12:00;0.291227364941361
6540;2010/7/5 13:00;0.30221508911280565
6600;2010/7/5 14:00;0.06967241857106482
6660;2010/7/5 15:00;0.0898986318447073
6720;2010/7/5 16:00;0.29240149076609423
6780;2010/7/5 17:00;0.3227419361914393
6840;2010/7/5 18:00;0.8763655276996977
6900;2010/7/5 19:00;0.5528589857477465
6960;2010/7/5 20:00;1.2353611767017354
7020;2010/7/5 21:00;0.7860484849919771
7080;2010/7/5 22:00;0.2935516823099999
7140;2010/7/5 23:00;0.07721235311344221
7200;2010/7/6 0:00;0.07234904074744312
7260;2010/7/6 1:00;0.05942769135511901
7320;2010/7/6 2:00;0.07619449847632473
7380;2010/7/6 3:00;0.07588500779882297
7440;2010/7/6 4:00;0.0764336417858215
7500;2010/7/6 5:00;0.24752463188385626
7560;2010/7/6 6:00;0.359213028675966
7620;2010/7/6 7:00;1.1594553035799204
7680;2010/7/6 8:00;0.17017994440085235
7740;2010/7/6 9:00;0.3066767072098739
7800;2010/7/6 10:00;0.28890133837488413
7860;2010/7/6 11:00;0.06925471072519636
7920;2010/7/6 12:00;0.4540640404988185
7980;2010/7/6 13:00;0.2176992816287808
8040;2010/7/6 14:00;0.471065832765199
8100;2010/7/6 15:00;0.5171139704607264
8160;2010/7/6 16:00;1.946693801692101
8220;2010/7/6 17:00;0.5126915985779287
8280;2010/7/6 18:00;0.7333960136677068
8340;2010/7/6 19:00;1.245122822161255
8400;2010/7/6 20:00;0.7800375635054588
8460;2010/7/6 21:00;1.370193346842022
8520;2010/7/6 22:00;1.3068215702891552
8580;2010/7/6 23:00;0.08012669442546125
8640;2010/7/7 0:00;0.07870565960485766
8700;2010/7/7 1:00;0.06029063860661156
8760;2010/7/7 2:00;0.0730466197477939
8820;2010/7/7 3:00;0.07917122431438338
8880;2010/7/7 4:00;0.07191865287237874
8940;2010/7/7 5:00;0.31563317260130175
9000;2010/7/7 6:00;0.2791748733121041
9060;2010/7/7 7:00;1.0954457485059292
9120;2010/7/7 8:00;0.06196082028872956
9180;2010/7/7 9:00;0.07870259477927481
9240;2010/7/7 10:00;0.0786992770949134
9300;2010/7/7 11:00;0.06650430450743564
9360;2010/7/7 12:00;0.09023356295258737
9420;2010/7/7 13:00;0.3258483098066647
9480;2010/7/7 14:00;0.4437940819988045
9540;2010/7/7 15:00;0.29710187422108336
9600;2010/7/7 16:00;0.11778128099192135
9660;2010/7/7 17:00;0.6755600936633724
9720;2010/7/7 18:00;0.2309685300003545
9780;2010/7/7 19:00;0.8002032755837862
9840;2010/7/7 20:00;1.5840794785462777
9900;2010/7/7 21:00;0.7701203837855662
9960;2010/7/7 22:00;0.39595723686940704
10020;2010/7/7 23:00;0.06521540067966486
