Reactive.Timestep;Time;Sum [kWh]
6240;2010/7/5 8:00;0.2501458792016724
6300;2010/7/5 9:00;0.057048197350859635
6360;2010/7/5 10:00;0.08162028003252722
6420;2010/7/5 11:00;0.09497723307859184
6480;2010/7/5 12:00;0.11429385308176501
6540;2010/7/5 13:00;0.09769344697211592
6600;2010/7/5 14:00;0.05887972395441963
6660;2010/7/5 15:00;0.1156403481456333
6720;2010/7/5 16:00;0.09331837261802008
6780;2010/7/5 17:00;0.25557908575332733
6840;2010/7/5 18:00;0.10852633190596415
6900;2010/7/5 19:00;0.3349398625645303
6960;2010/7/5 20:00;0.33038392231408775
7020;2010/7/5 21:00;0.16582133343335753
7080;2010/7/5 22:00;0.19923427251675097
7140;2010/7/5 23:00;0.14559595431119637
7200;2010/7/6 0:00;0.1345108886434874
7260;2010/7/6 1:00;0.05688533969842336
7320;2010/7/6 2:00;0.07462719558373519
7380;2010/7/6 3:00;0.08932961852630746
7440;2010/7/6 4:00;0.14268552843461194
7500;2010/7/6 5:00;0.06806006297068386
7560;2010/7/6 6:00;0.2937634124239465
7620;2010/7/6 7:00;0.35572529931171887
7680;2010/7/6 8:00;0.29509412224882564
7740;2010/7/6 9:00;0.10316027707083679
7800;2010/7/6 10:00;0.06466106681240909
7860;2010/7/6 11:00;0.060072505343567624
7920;2010/7/6 12:00;0.1316301331578189
7980;2010/7/6 13:00;0.1058778537180524
8040;2010/7/6 14:00;0.07338866332962656
8100;2010/7/6 15:00;0.07213120003692908
8160;2010/7/6 16:00;0.08153389685947139
8220;2010/7/6 17:00;0.410711556082048
8280;2010/7/6 18:00;0.3841345098940211
8340;2010/7/6 19:00;0.1500914611028976
8400;2010/7/6 20:00;0.3745169503314165
8460;2010/7/6 21:00;0.426273951307754
8520;2010/7/6 22:00;0.24198371167335503
8580;2010/7/6 23:00;0.14484200478455772
8640;2010/7/7 0:00;0.12221223176835293
8700;2010/7/7 1:00;0.08961861698593203
8760;2010/7/7 2:00;0.07925171022046966
8820;2010/7/7 3:00;0.09271494240705931
8880;2010/7/7 4:00;0.08208025835655643
8940;2010/7/7 5:00;0.14840121690803215
9000;2010/7/7 6:00;0.27018753296854414
9060;2010/7/7 7:00;0.40481251765288345
9120;2010/7/7 8:00;0.25515593192121927
9180;2010/7/7 9:00;0.09973009926186743
9240;2010/7/7 10:00;0.08294779476992634
9300;2010/7/7 11:00;0.07045426773569284
9360;2010/7/7 12:00;0.1394931953244832
9420;2010/7/7 13:00;0.09155064970588522
9480;2010/7/7 14:00;0.07614031652667712
9540;2010/7/7 15:00;0.0599479886940385
9600;2010/7/7 16:00;0.10183202957917772
9660;2010/7/7 17:00;0.421444843628124
9720;2010/7/7 18:00;0.4647979924101242
9780;2010/7/7 19:00;1.3904130947476563
9840;2010/7/7 20:00;0.9063408723470793
9900;2010/7/7 21:00;0.5336984115497483
9960;2010/7/7 22:00;0.17650960274875202
10020;2010/7/7 23:00;0.11926181353402247
