Apparent.Timestep;Time;Sum [kWh]
3360;2010/7/3 8:00;0.6570496955336914
3420;2010/7/3 9:00;1.3679028427776423
3480;2010/7/3 10:00;1.6482701216479172
3540;2010/7/3 11:00;1.8383858532167998
3600;2010/7/3 12:00;0.34569372320267056
3660;2010/7/3 13:00;1.0113921002517605
3720;2010/7/3 14:00;0.549035791711658
3780;2010/7/3 15:00;0.2755374150915636
3840;2010/7/3 16:00;0.2779170183208501
3900;2010/7/3 17:00;0.5384919688073552
3960;2010/7/3 18:00;0.7038353132666361
4020;2010/7/3 19:00;0.43303452119298774
4080;2010/7/3 20:00;0.9037841524029475
4140;2010/7/3 21:00;0.9819862157269503
4200;2010/7/3 22:00;0.6330316658957263
4260;2010/7/3 23:00;0.4166009132939493
4320;2010/7/4 0:00;0.18010647855355585
4380;2010/7/4 1:00;0.3458643068989328
4440;2010/7/4 2:00;0.31549284075165296
4500;2010/7/4 3:00;0.19816472101252058
4560;2010/7/4 4:00;0.20068142397982774
4620;2010/7/4 5:00;0.7889564833735543
4680;2010/7/4 6:00;1.336625924092149
4740;2010/7/4 7:00;0.6193083365668381
4800;2010/7/4 8:00;0.31736856012504455
4860;2010/7/4 9:00;1.4021317366774428
4920;2010/7/4 10:00;1.620703029676796
4980;2010/7/4 11:00;0.8549451387097559
5040;2010/7/4 12:00;2.52637022523951
5100;2010/7/4 13:00;0.4904810190161402
5160;2010/7/4 14:00;2.157911504166834
5220;2010/7/4 15:00;2.3452803535937097
5280;2010/7/4 16:00;0.5788599838873194
5340;2010/7/4 17:00;0.37755786151221554
5400;2010/7/4 18:00;0.42267207930632145
5460;2010/7/4 19:00;2.3095882130622076
5520;2010/7/4 20:00;0.6349680028404231
5580;2010/7/4 21:00;0.977412829219068
5640;2010/7/4 22:00;0.6394279594983475
5700;2010/7/4 23:00;0.4415780518086978
5760;2010/7/5 0:00;0.26625187951767004
5820;2010/7/5 1:00;0.3062855325039844
5880;2010/7/5 2:00;0.2878730395047023
5940;2010/7/5 3:00;0.1735887789051165
6000;2010/7/5 4:00;0.37531749165824885
6060;2010/7/5 5:00;0.18410891817971023
6120;2010/7/5 6:00;1.152879182201656
6180;2010/7/5 7:00;1.3028534871608357
6240;2010/7/5 8:00;0.7554219783387705
6300;2010/7/5 9:00;0.1797731101088573
6360;2010/7/5 10:00;0.22572712123730507
6420;2010/7/5 11:00;0.2607141761556981
6480;2010/7/5 12:00;0.3224232760994606
6540;2010/7/5 13:00;0.27334158445172435
6600;2010/7/5 14:00;0.18503247442457965
6660;2010/7/5 15:00;0.30240241987613364
6720;2010/7/5 16:00;0.25804845991022196
6780;2010/7/5 17:00;0.7878530370088306
6840;2010/7/5 18:00;0.3358965428864293
6900;2010/7/5 19:00;1.026587383877376
6960;2010/7/5 20:00;0.984207152775217
7020;2010/7/5 21:00;0.467188115741745
7080;2010/7/5 22:00;0.6073438500259138
7140;2010/7/5 23:00;0.43257745002066667
7200;2010/7/6 0:00;0.3431202029508896
7260;2010/7/6 1:00;0.17889530226034966
7320;2010/7/6 2:00;0.21342797695329155
7380;2010/7/6 3:00;0.2469086649364208
7440;2010/7/6 4:00;0.3795671608212389
7500;2010/7/6 5:00;0.20941409021976723
7560;2010/7/6 6:00;0.9963606960284299
7620;2010/7/6 7:00;1.1533472820151858
7680;2010/7/6 8:00;0.8528553952413059
7740;2010/7/6 9:00;0.2861304050459678
7800;2010/7/6 10:00;0.19427752745997628
7860;2010/7/6 11:00;0.1856417426778785
7920;2010/7/6 12:00;0.3468658658554335
7980;2010/7/6 13:00;0.3049360979157387
8040;2010/7/6 14:00;0.20817986761768173
8100;2010/7/6 15:00;0.20764401955526393
8160;2010/7/6 16:00;0.2320717179728478
8220;2010/7/6 17:00;1.2094000354040841
8280;2010/7/6 18:00;1.2318755027825774
8340;2010/7/6 19:00;0.45178659781406727
8400;2010/7/6 20:00;1.1743461124187489
8460;2010/7/6 21:00;1.3062696294644176
8520;2010/7/6 22:00;0.694718188300138
8580;2010/7/6 23:00;0.46058202414915445
8640;2010/7/7 0:00;0.3218460854185996
8700;2010/7/7 1:00;0.25131627442986526
8760;2010/7/7 2:00;0.22703230711073308
8820;2010/7/7 3:00;0.2740628110519816
8880;2010/7/7 4:00;0.2342496217578906
8940;2010/7/7 5:00;0.3717127071415862
9000;2010/7/7 6:00;0.9144840682446809
9060;2010/7/7 7:00;1.3291882357883544
9120;2010/7/7 8:00;0.7745404183790117
9180;2010/7/7 9:00;0.27338714763207533
9240;2010/7/7 10:00;0.22606967714981369
9300;2010/7/7 11:00;0.22141603312379443
9360;2010/7/7 12:00;0.3742795468198362
9420;2010/7/7 13:00;0.25244759567285563
9480;2010/7/7 14:00;0.21393011723989344
9540;2010/7/7 15:00;0.18603830949364691
9600;2010/7/7 16:00;0.674059769355365
9660;2010/7/7 17:00;1.4948184825571718
9720;2010/7/7 18:00;1.3239065474716911
9780;2010/7/7 19:00;4.422342142273936
9840;2010/7/7 20:00;2.869694418468938
9900;2010/7/7 21:00;1.6265888364076002
9960;2010/7/7 22:00;0.5538190120871166
10020;2010/7/7 23:00;0.3583135795201229
