Reactive.Timestep;Time;Sum [kWh]
6300;2010/7/5 9:00;0.06494806299518198
6360;2010/7/5 10:00;0.07979912164709765
6420;2010/7/5 11:00;0.07995937586307468
6480;2010/7/5 12:00;0.08335976839220391
6540;2010/7/5 13:00;0.06160658322822312
6600;2010/7/5 14:00;0.08063930171382788
6660;2010/7/5 15:00;0.07751238678191644
6720;2010/7/5 16:00;0.07371678550438181
6780;2010/7/5 17:00;0.14681775874218483
6840;2010/7/5 18:00;0.18269214793295102
6900;2010/7/5 19:00;0.3125846370003056
6960;2010/7/5 20:00;0.15091530823791283
7020;2010/7/5 21:00;0.1644179322995248
7080;2010/7/5 22:00;0.1898888974217778
7140;2010/7/5 23:00;0.1526091991982592
7200;2010/7/6 0:00;0.08759401272612258
7260;2010/7/6 1:00;0.08018388751906709
7320;2010/7/6 2:00;0.07222851796014376
7380;2010/7/6 3:00;0.06696915735163364
7440;2010/7/6 4:00;0.07679762270695357
7500;2010/7/6 5:00;0.08524186777066163
7560;2010/7/6 6:00;0.06591225148098788
7620;2010/7/6 7:00;0.09441558672534524
7680;2010/7/6 8:00;0.06712644107634877
7740;2010/7/6 9:00;0.07360042411225132
7800;2010/7/6 10:00;0.09077959927363523
7860;2010/7/6 11:00;0.05523497573953574
7920;2010/7/6 12:00;0.08079136192612202
7980;2010/7/6 13:00;0.08419335660512757
8040;2010/7/6 14:00;0.056906942035020086
8100;2010/7/6 15:00;0.10354536556347374
8160;2010/7/6 16:00;0.06892709881377211
8220;2010/7/6 17:00;0.0829773342649625
8280;2010/7/6 18:00;0.06971121378050002
8340;2010/7/6 19:00;0.14550497301356202
8400;2010/7/6 20:00;0.14791031233749952
8460;2010/7/6 21:00;0.1662650988077412
8520;2010/7/6 22:00;0.1554310350114422
8580;2010/7/6 23:00;0.07885200080344656
8640;2010/7/7 0:00;0.05932370369482366
8700;2010/7/7 1:00;0.07555770557832049
8760;2010/7/7 2:00;0.08358797489198518
8820;2010/7/7 3:00;0.08451179212088067
8880;2010/7/7 4:00;0.06057366578528622
8940;2010/7/7 5:00;0.09143153989938314
9000;2010/7/7 6:00;0.07950295198915727
9060;2010/7/7 7:00;0.06680665937837012
9120;2010/7/7 8:00;0.06843764545820408
9180;2010/7/7 9:00;0.08147823422072495
9240;2010/7/7 10:00;0.08837585138841193
9300;2010/7/7 11:00;0.07752743208015235
9360;2010/7/7 12:00;0.07225814539139916
9420;2010/7/7 13:00;0.07100091792286077
9480;2010/7/7 14:00;0.08417604396295202
9540;2010/7/7 15:00;0.06720978991712463
9600;2010/7/7 16:00;0.08038443083874365
9660;2010/7/7 17:00;0.0763991714635267
9720;2010/7/7 18:00;0.3882694981307317
9780;2010/7/7 19:00;0.4361391382790933
9840;2010/7/7 20:00;0.18807850930973136
9900;2010/7/7 21:00;0.1680923531807629
9960;2010/7/7 22:00;0.15532775926928966
10020;2010/7/7 23:00;0.13683465774221656
