Apparent.Timestep;Time;Sum [kWh]
7560;2010/7/6 6:00;0.1382298047042387
7620;2010/7/6 7:00;0.1748533940211271
7680;2010/7/6 8:00;0.14065312868998867
7740;2010/7/6 9:00;0.14794616114584583
7800;2010/7/6 10:00;0.16913501968717987
7860;2010/7/6 11:00;0.12530861531166326
7920;2010/7/6 12:00;0.15777616944564332
7980;2010/7/6 13:00;0.1618190934986964
8040;2010/7/6 14:00;0.12703544873367142
8100;2010/7/6 15:00;0.18524011551442512
8160;2010/7/6 16:00;0.14195815070152765
8220;2010/7/6 17:00;0.1593783075726059
8280;2010/7/6 18:00;0.14404930125692236
8340;2010/7/6 19:00;0.5277359801192258
8400;2010/7/6 20:00;0.385056079959447
8460;2010/7/6 21:00;0.4307449231437489
8520;2010/7/6 22:00;0.37657387765621686
8580;2010/7/6 23:00;0.15964996026003092
8640;2010/7/7 0:00;0.12974035177548854
8700;2010/7/7 1:00;0.1502993442081852
8760;2010/7/7 2:00;0.1614652446833964
8820;2010/7/7 3:00;0.16224895203549963
8880;2010/7/7 4:00;0.13316700878742918
8940;2010/7/7 5:00;0.16929995303381082
9000;2010/7/7 6:00;0.15426417573841017
9060;2010/7/7 7:00;0.13990216130821856
9120;2010/7/7 8:00;0.14135993473869063
9180;2010/7/7 9:00;0.15861626940859502
9240;2010/7/7 10:00;0.16673955397019177
9300;2010/7/7 11:00;0.15391985167205552
9360;2010/7/7 12:00;0.14691412221399092
9420;2010/7/7 13:00;0.1448120572636472
9480;2010/7/7 14:00;0.16085121157465637
9540;2010/7/7 15:00;0.14018798370760197
9600;2010/7/7 16:00;0.15671949310820557
9660;2010/7/7 17:00;0.15128794818144653
9720;2010/7/7 18:00;1.1338717243591103
9780;2010/7/7 19:00;1.3050738211456918
9840;2010/7/7 20:00;0.591638362930369
9900;2010/7/7 21:00;0.5681451291650214
9960;2010/7/7 22:00;0.39234636334338907
10020;2010/7/7 23:00;0.35298108430368236
